dateCrawled;name;seller;offerType;price;abtest;vehicleType;yearOfRegistration;gearbox;powerPS;model;kilometer;monthOfRegistration;fuelType;brand;notRepairedDamage;dateCreated;nrOfPictures;postalCode;lastSeen
01/04/2016 17:51;"Land_Rover_RR_Evoque_Dynamic_9_Gang_Kamera_AHK_20""_Black";privat;Angebot;42500;test;suv;2014;automatik;150;range_rover_evoque;40000;3;diesel;land_rover;nein;01/04/2016 00:00;0;63916;05/04/2016 13:17
21/03/2016 13:47;Mercedes_Benz_GLK_250_BlueTEC_4Matic_7G_TRONIC;privat;Angebot;47000;test;suv;2015;automatik;204;glk;5000;5;diesel;mercedes_benz;nein;21/03/2016 00:00;0;66606;06/04/2016 09:44
25/03/2016 16:48;Nissan_Qashqai_1.2_DIG_T_360;privat;Angebot;19900;control;suv;2014;manuell;116;qashqai;20000;9;benzin;nissan;nein;25/03/2016 00:00;0;73037;06/04/2016 21:16
07/03/2016 17:46;VW_Tiguan__2_0_DTI_R_Line_Extertieur_Sport_&_Style_Navi_AHK__19_Z;privat;Angebot;27900;test;suv;2014;manuell;140;tiguan;30000;8;diesel;volkswagen;nein;07/03/2016 00:00;0;27478;06/04/2016 01:45
20/03/2016 13:37;AUDI_Q3_2.0_TFSI_quattro_S_tronic__Kamera!_7300_km_Farbe_SCHWARZ!;privat;Angebot;39900;test;suv;2015;automatik;170;andere;10000;1;diesel;porsche;nein;20/03/2016 00:00;0;48429;22/03/2016 20:46
17/03/2016 17:48;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_BlueMotion_Techn._DSG;privat;Angebot;28900;control;suv;2015;automatik;140;tiguan;20000;3;diesel;volkswagen;nein;17/03/2016 00:00;0;74706;05/04/2016 01:45
04/04/2016 09:50;Mercedes_Benz_ML_350_Bluetec_4_Matic;privat;Angebot;65000;control;suv;2014;automatik;258;m_klasse;40000;1;diesel;mercedes_benz;nein;04/04/2016 00:00;0;81925;06/04/2016 11:17
19/03/2016 19:51;GLK_220_CDI__nur_19000_Km;privat;Angebot;38500;control;suv;2014;automatik;170;glk;20000;7;diesel;mercedes_benz;nein;19/03/2016 00:00;0;46395;23/03/2016 09:46
09/03/2016 19:51;Renault_Kadjar_1.5_dCi_110_Experience_Leder_Navi_Kamera;privat;Angebot;20400;test;suv;2016;manuell;110;andere;10000;1;diesel;renault;nein;09/03/2016 00:00;0;63225;05/04/2016 14:17
15/03/2016 20:56;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_Sport_&_Style;privat;Angebot;31800;test;suv;2015;automatik;140;tiguan;10000;5;diesel;volkswagen;nein;15/03/2016 00:00;0;29664;07/04/2016 03:45
01/04/2016 13:38;Ford_Kuga_2.0_TDCi_4x4_Individual_Navi_Xenon_Key_Free;privat;Angebot;25990;test;suv;2015;manuell;179;kuga;20000;7;diesel;ford;nein;01/04/2016 00:00;0;42657;07/04/2016 10:15
23/03/2016 14:42;Ford_Kuga_1.5_EcoBoost_2x4_Trend;privat;Angebot;18400;test;suv;2015;manuell;150;kuga;20000;6;benzin;ford;nein;23/03/2016 00:00;0;50827;01/04/2016 19:44
21/03/2016 09:36;Mercedes_Benz_GLE_350_d_4Matic_9G_TRONIC_AMG_Line;privat;Angebot;69999;control;suv;2016;automatik;258;andere;5000;1;diesel;mercedes_benz;nein;21/03/2016 00:00;0;10715;31/03/2016 11:16
05/04/2016 00:40;Audi_Q5_2.0_TDI_quattro__clean_diesel__S_tronic;privat;Angebot;40800;control;suv;2015;automatik;163;q5;10000;6;diesel;audi;nein;04/04/2016 00:00;0;38440;07/04/2016 03:17
12/03/2016 22:53;Ford_Kuga_2.0_TDCi_2x4_Individual___Panoramad._Kamera;privat;Angebot;27900;control;suv;2015;manuell;150;kuga;10000;10;diesel;ford;nein;12/03/2016 00:00;0;88361;14/03/2016 21:46
14/03/2016 12:50;Kia_Sportage_2.0_CRDi_184_4WD_Spirit_Vollausstattung;privat;Angebot;24500;test;suv;2014;manuell;184;sportage;50000;1;diesel;kia;nein;14/03/2016 00:00;0;94486;05/04/2016 12:47
16/03/2016 19:48;Hyundai_ix35_2.0_CRDi_4WD_Automatik_Trend;privat;Angebot;20500;test;suv;2014;automatik;184;i_reihe;50000;12;diesel;hyundai;nein;16/03/2016 00:00;0;23769;07/04/2016 04:46
06/03/2016 13:51;Opel_Mokka_1.4_T._Auto._Inno._ONSTAR__SD__Navi__Xenon;privat;Angebot;22900;test;suv;2016;automatik;140;andere;5000;1;benzin;opel;nein;06/03/2016 00:00;0;65510;17/03/2016 06:45
07/03/2016 23:37;Dacia_Daster;privat;Angebot;16800;test;suv;2014;manuell;12;duster;30000;2;benzin;dacia;;07/03/2016 00:00;0;91729;07/04/2016 05:45
11/03/2016 15:45;Jeep_Grand_Cherokee_3.0I_Multijet_Limited;privat;Angebot;45000;test;suv;2015;automatik;250;grand;30000;4;diesel;jeep;nein;11/03/2016 00:00;0;51588;05/04/2016 12:16
19/03/2016 10:55;Jeep_Wrangler__kein_BMW_VW__Audi_Mercedes_Porsche_Ford_Opel__SUV;privat;Angebot;45500;test;suv;2015;automatik;200;wrangler;5000;8;diesel;jeep;nein;19/03/2016 00:00;0;13409;28/03/2016 11:16
12/03/2016 23:54;Anhaenger_Kupplung;privat;Angebot;170;control;suv;2014;;0;navara;5000;1;;nissan;;12/03/2016 00:00;0;72145;06/04/2016 13:45
22/03/2016 20:42;Ford_Kuga_1.5_EcoBoost_2x4_Titanium;privat;Angebot;22500;control;suv;2015;manuell;150;kuga;10000;1;benzin;ford;nein;22/03/2016 00:00;0;37247;06/04/2016 14:17
31/03/2016 19:45;BMW_X1_sDrive18d_Aut._xLine;privat;Angebot;37300;control;suv;2016;automatik;150;x_reihe;10000;3;diesel;bmw;nein;31/03/2016 00:00;0;94333;02/04/2016 15:18
04/04/2016 18:43;Renault_Kadjar_Energy_TCe_130_Experience;privat;Angebot;18500;test;suv;2015;manuell;131;andere;5000;9;benzin;renault;nein;04/04/2016 00:00;0;47178;04/04/2016 18:43
07/03/2016 16:52;Audi_Q3_2.0_TDI_quattro_Offroad*Xenon*AHK*PDC+*Navi*;privat;Angebot;27990;control;suv;2014;manuell;140;q3;30000;9;diesel;audi;nein;07/03/2016 00:00;0;85051;06/04/2016 19:47
28/03/2016 21:58;Mitsubishi_L200_Pick_Up_4x4_DPF_Club_Cab;privat;Angebot;9900;control;suv;2014;manuell;136;andere;20000;6;diesel;mitsubishi;ja;28/03/2016 00:00;0;97647;03/04/2016 05:17
04/04/2016 19:55;Toyota_RAV_4_2.2_D_4D_4x4_Automatik_Edition_S;privat;Angebot;31000;test;suv;2015;automatik;150;rav;20000;3;diesel;toyota;nein;04/04/2016 00:00;0;38543;06/04/2016 22:17
04/04/2016 20:40;Skoda_Yeti_2.0_TDI_Active;privat;Angebot;16299;control;suv;2014;manuell;110;yeti;50000;3;diesel;skoda;nein;04/04/2016 00:00;0;9130;06/04/2016 22:46
12/03/2016 15:52;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_DSG_Cup_Sport_&_Style;privat;Angebot;26450;control;suv;2014;automatik;140;tiguan;30000;10;diesel;volkswagen;nein;12/03/2016 00:00;0;22927;07/04/2016 04:17
14/03/2016 15:49;Volkswagen_Tiguan_1.4_TSI_DSG_BlueMotion_Technology_Cup...;privat;Angebot;27000;control;suv;2014;automatik;160;tiguan;30000;10;benzin;volkswagen;nein;14/03/2016 00:00;0;52072;24/03/2016 23:47
01/04/2016 22:57;Mazda_CX_5_2.0_SKYACTIV_G_Sendo;privat;Angebot;23500;test;suv;2014;manuell;165;cx_reihe;40000;4;benzin;mazda;nein;01/04/2016 00:00;0;90556;05/04/2016 22:46
03/04/2016 12:52;Volkswagen_Tiguan_1.4_TSI_BlueMotion_Technology_Lounge_Navi;privat;Angebot;23500;control;suv;2015;manuell;122;tiguan;20000;9;benzin;volkswagen;nein;03/04/2016 00:00;0;31234;05/04/2016 11:44
04/04/2016 17:39;Mercedes_Benz_ML_250_BlueTEC_4MATIC_7G_TRONIC;privat;Angebot;50500;test;suv;2014;automatik;204;m_klasse;20000;5;diesel;mercedes_benz;nein;04/04/2016 00:00;0;85540;06/04/2016 19:17
11/03/2016 07:36;Prius_II_Bluetooth_Rueckfahrkamera;privat;Angebot;6800;test;suv;2017;;0;andere;70000;4;andere;toyota;;11/03/2016 00:00;0;90763;28/03/2016 08:45
24/03/2016 19:53;Leasing_Vertrag_abzugeben___VW_Tiguan_mit_Vollausstattung;privat;Angebot;450;control;suv;2014;automatik;177;tiguan;30000;2;diesel;volkswagen;nein;24/03/2016 00:00;0;85591;01/04/2016 17:49
13/03/2016 15:22;Skoda_Yeti_Outdoor_1.8_TSI_4x4_Ambition;privat;Angebot;17900;test;suv;2014;manuell;160;yeti;10000;5;benzin;skoda;nein;13/03/2016 00:00;0;65232;14/03/2016 19:11
05/04/2016 00:39;Skoda_Yeti_Outdoor_1.4_TSI_DSG;privat;Angebot;22000;control;suv;2014;automatik;122;yeti;20000;12;benzin;skoda;nein;04/04/2016 00:00;0;25336;07/04/2016 08:15
04/04/2016 20:57;Trabant_601;privat;Angebot;14500;control;suv;2015;manuell;26;601;40000;4;benzin;trabant;nein;04/04/2016 00:00;0;98704;06/04/2016 23:44
19/03/2016 17:42;Neuwertiger_VW_Tiguan_Schwarz_Metallic;privat;Angebot;25800;control;suv;2014;manuell;160;tiguan;30000;7;benzin;volkswagen;nein;19/03/2016 00:00;0;53177;01/04/2016 06:47
05/04/2016 01:54;Nissan_Qashqai;privat;Angebot;14000;control;suv;2014;manuell;0;qashqai;50000;3;benzin;nissan;nein;04/04/2016 00:00;0;88255;07/04/2016 10:15
05/04/2016 09:59;Opel_Mokka_1.7_CDTI_ecoFLEX_Start/Stop_4x4_Innovation;privat;Angebot;23999;control;suv;2014;manuell;131;andere;30000;11;diesel;opel;nein;05/04/2016 00:00;0;65428;05/04/2016 12:27
28/03/2016 13:42;Audi_SQ5_3.0_TDI_quattro_tiptronic;privat;Angebot;49200;test;suv;2014;automatik;313;andere;50000;4;diesel;audi;nein;28/03/2016 00:00;0;34317;06/04/2016 16:46
07/03/2016 18:57;BMW_X1_xDrive20dA_M_Paket_LED_Navi_AHK_UPE_53.500€;privat;Angebot;44890;control;suv;2015;automatik;190;x_reihe;5000;11;diesel;bmw;nein;07/03/2016 00:00;0;85244;10/03/2016 12:46
28/03/2016 19:47;Suzuki_Grand_Vitara_1.9_DDiS_Comfort;privat;Angebot;20500;control;suv;2014;manuell;129;grand;10000;12;diesel;suzuki;nein;28/03/2016 00:00;0;63589;28/03/2016 19:47
23/03/2016 11:37;Ford_ECOSPORT_1.5_Ti_VCT_Titanium;privat;Angebot;14000;test;suv;2014;manuell;111;andere;10000;7;benzin;ford;nein;23/03/2016 00:00;0;44623;07/04/2016 12:15
05/04/2016 10:46;Audi_Q5_Quattro_S_line;privat;Angebot;44000;control;suv;2015;automatik;258;q5;5000;6;diesel;audi;nein;05/04/2016 00:00;0;85053;07/04/2016 13:17
15/03/2016 13:54;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_Cup_Sport_&_Style;privat;Angebot;25900;control;suv;2014;manuell;140;tiguan;30000;2;diesel;volkswagen;nein;15/03/2016 00:00;0;26624;06/04/2016 03:16
19/03/2016 16:44;Mazda_CX_5_AWD_Aut_Sendo_AHK_Kam_8f_bereift_GARANTIE!;privat;Angebot;24990;test;suv;2014;automatik;150;cx_reihe;40000;5;diesel;mazda;nein;19/03/2016 00:00;0;71636;07/04/2016 02:16
12/03/2016 14:37;Verkaufe__Nissan_Juke_Acenta_1_2_DIG_Turbo;privat;Angebot;14500;test;suv;2014;manuell;116;juke;5000;9;benzin;nissan;nein;12/03/2016 00:00;0;3042;12/03/2016 14:37
16/03/2016 17:53;TIGUAN_2_0_TDI_130_KW_ALLRAD_AUTOMATIK_DIESEL_AHK_NAVI_PDC_v+h;privat;Angebot;31900;control;suv;2014;automatik;177;tiguan;50000;5;diesel;volkswagen;nein;16/03/2016 00:00;0;93336;07/04/2016 00:45
25/03/2016 10:47;!!Tausch!!_Chevrolet_Trax_2014_!!_50_Tkm_!!;privat;Angebot;13999;test;suv;2014;manuell;140;andere;50000;4;benzin;chevrolet;nein;25/03/2016 00:00;0;28857;06/04/2016 10:44
23/03/2016 13:57;FORD_KUGA_SUV;privat;Angebot;18400;test;suv;2015;manuell;150;kuga;20000;6;;ford;nein;23/03/2016 00:00;0;50827;31/03/2016 00:17
25/03/2016 12:46;Jeep_Compass_2.2I_CRD_4x4_Limited__8xAlu__AHK_Kamera;privat;Angebot;23800;test;suv;2014;manuell;163;andere;50000;1;diesel;jeep;nein;25/03/2016 00:00;0;30855;30/03/2016 01:46
20/03/2016 11:55;Suzuki_Vitara_1.6__4x2__Comfort_Atlantis_Turquoise_Met;privat;Angebot;19000;test;suv;2015;manuell;120;andere;20000;4;benzin;suzuki;nein;20/03/2016 00:00;0;63694;06/04/2016 11:15
10/03/2016 13:47;Land_Rover_Range_Rover_Evoque_SD4_Aut_Pure_Technik;privat;Angebot;31500;test;suv;2015;automatik;190;range_rover_evoque;50000;6;diesel;land_rover;nein;10/03/2016 00:00;0;90478;12/03/2016 17:48
23/03/2016 23:52;MINI_Cooper_S_Countryman;privat;Angebot;21950;control;suv;2014;manuell;184;cooper;40000;4;benzin;mini;nein;23/03/2016 00:00;0;78604;06/04/2016 19:15
06/03/2016 14:21;Suzuki_SX4_Cross_Comfort_plus;privat;Angebot;16700;control;suv;2014;manuell;120;andere;50000;2;diesel;suzuki;nein;06/03/2016 00:00;0;60437;11/03/2016 10:17
03/04/2016 15:47;Dodge_Dodge_Ram_1500_5_7_Larami__Luftfeder__Standhz.;privat;Angebot;44500;test;suv;2014;automatik;400;;20000;12;benzin;sonstige_autos;nein;03/04/2016 00:00;0;9113;05/04/2016 15:15
12/03/2016 17:47;Ford_Kuga_2.0_TDCi_4x4_Aut._Individual;privat;Angebot;29900;test;suv;2015;automatik;179;kuga;30000;3;diesel;ford;nein;12/03/2016 00:00;0;50859;07/04/2016 09:45
01/04/2016 14:37;Volkswagen_Touareg_3.0_V6_TDI_Blue_Motion_DPF_Automatik;privat;Angebot;9900;test;suv;2015;;0;touareg;150000;8;diesel;volkswagen;nein;01/04/2016 00:00;0;70794;03/04/2016 11:48
18/03/2016 18:50;Kia_Sportage_2.0_CRDi_AWD_Spirit;privat;Angebot;21900;control;suv;2014;manuell;136;sportage;40000;7;diesel;kia;nein;18/03/2016 00:00;0;48432;05/04/2016 22:45
20/03/2016 10:56;Renault_Captur_ENERGY_dCi_90_Start&Stop_Luxe;privat;Angebot;14700;control;suv;2014;manuell;90;andere;40000;1;diesel;renault;nein;20/03/2016 00:00;0;65830;28/03/2016 11:16
27/03/2016 14:56;Renault_Captur_dCi_90_EDC_Luxe;privat;Angebot;17400;control;suv;2014;automatik;90;andere;30000;10;diesel;renault;nein;27/03/2016 00:00;0;32289;05/04/2016 09:15
15/03/2016 03:36;Opel_Mokka_1.4_Turbo_ecoFLEX_Start/Stop_Color_Innovat;privat;Angebot;21666;control;suv;2015;manuell;140;andere;5000;10;benzin;opel;nein;15/03/2016 00:00;0;64560;26/03/2016 07:17
14/03/2016 16:53;Dacia_Duster_Sondermodell_R_4x4;privat;Angebot;15500;test;suv;2015;manuell;105;duster;5000;5;benzin;dacia;nein;14/03/2016 00:00;0;57439;05/04/2016 23:16
31/03/2016 17:47;Mazda_CX_5_2.2_SKYACTIV_D_AWD___LEDER___NAVI;privat;Angebot;30700;control;suv;2015;manuell;175;cx_reihe;5000;2;diesel;mazda;nein;31/03/2016 00:00;0;94209;06/04/2016 11:17
17/03/2016 17:56;Kia_Sorento_2.2_CRDi_AWD_Aut._Platinum_Edition;privat;Angebot;35900;control;suv;2015;automatik;197;sorento;20000;3;diesel;kia;nein;17/03/2016 00:00;0;78194;07/04/2016 04:17
07/04/2016 00:36;Tesla_Model_X;privat;Angebot;110000;test;suv;2016;;0;;5000;4;;sonstige_autos;nein;07/04/2016 00:00;0;52382;07/04/2016 00:36
01/04/2016 20:43;Toyota_Hilux_3L_Automatik_Standheizung_Mountain_Top_Laderaumwanne;privat;Angebot;31000;test;suv;2015;automatik;171;andere;30000;1;diesel;toyota;nein;01/04/2016 00:00;0;45481;05/04/2016 17:27
28/03/2016 23:38;BMW_X1_sDrive18d_xLine_Leder_Xenon_Navi_NETTO_12.400;privat;Angebot;14950;test;suv;2014;manuell;143;x_reihe;30000;10;diesel;bmw;ja;28/03/2016 00:00;0;95643;05/04/2016 12:45
05/03/2016 16:48;Chevrolet_Captiva_2.2_Diesel_4WD_Automatik_LT+;privat;Angebot;19850;control;suv;2014;automatik;184;captiva;60000;1;diesel;chevrolet;nein;05/03/2016 00:00;0;23569;10/03/2016 14:45
26/03/2016 13:45;Audi_Q3_2.0_TDI_Navi_Xenon_Tempomat_5_Jahre_Garantie;privat;Angebot;25900;control;suv;2014;manuell;140;q3;20000;7;diesel;audi;nein;26/03/2016 00:00;0;85098;06/04/2016 01:17
09/03/2016 20:49;Fiat_Panda_1.3_Multijet_4x4_Allrad_Diesel;privat;Angebot;13500;test;suv;2014;manuell;75;panda;5000;9;diesel;fiat;nein;09/03/2016 00:00;0;37586;18/03/2016 02:44
17/03/2016 23:42;Mini_Cooper_D_Countryman_All4;privat;Angebot;24500;control;suv;2014;manuell;112;cooper;30000;10;diesel;mini;nein;17/03/2016 00:00;0;93155;05/04/2016 12:44
19/03/2016 06:03;Audi__Q3;privat;Angebot;31200;test;suv;2014;automatik;140;q3;30000;4;diesel;audi;nein;19/03/2016 00:00;0;74239;06/04/2016 05:46
12/03/2016 12:47;Audi_Q7_weiss;privat;Angebot;59999;test;suv;2014;automatik;245;q7;5000;7;;audi;nein;12/03/2016 00:00;0;74564;13/03/2016 04:16
27/03/2016 19:48;BMW_X1_xDrive20d_Aut._M_Sport_NAVI_AHK_KAMERA__v.WA;privat;Angebot;41990;control;suv;2015;automatik;190;x_reihe;5000;12;diesel;bmw;nein;27/03/2016 00:00;0;84032;05/04/2016 18:15
03/04/2016 20:42;Mercedes_Benz_GLC_220_d_4Matic_9G_TRONIC;privat;Angebot;44200;test;suv;2016;automatik;170;andere;10000;4;diesel;mercedes_benz;nein;03/04/2016 00:00;0;85229;05/04/2016 21:17
23/03/2016 07:37;Opel_Mokka_1.6_CDTI_ecoFLEX_Start/Stop_4x4_Color_...;privat;Angebot;21400;control;suv;2015;manuell;136;andere;40000;6;diesel;opel;nein;23/03/2016 00:00;0;79199;07/04/2016 05:45
24/03/2016 11:28;Opel_Mokka_1.6_CDTI_ecoFL._Innovation_Navi_Kamera_AGR;privat;Angebot;22250;test;suv;2015;manuell;136;andere;10000;9;diesel;opel;nein;24/03/2016 00:00;0;55129;07/04/2016 04:45
17/03/2016 19:37;Renault_Captur_ENERGY_dCi_90_Start&Stop_Luxe;privat;Angebot;14500;control;suv;2014;manuell;90;andere;30000;6;diesel;renault;nein;17/03/2016 00:00;0;88319;07/04/2016 07:16
24/03/2016 19:06;Mercedes_Benz_GLE_350_d_4Matic_9G_TRONIC_Frei_ab_06_16;privat;Angebot;57500;test;suv;2015;automatik;258;andere;10000;7;diesel;mercedes_benz;nein;24/03/2016 00:00;0;56428;02/04/2016 17:48
06/03/2016 23:41;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_DSG;privat;Angebot;27499;control;suv;2014;automatik;140;tiguan;30000;10;diesel;volkswagen;nein;06/03/2016 00:00;0;93051;07/04/2016 03:15
29/03/2016 11:55;Kia_Sorento_2.2_CRDi_AWD_Aut.;privat;Angebot;33999;test;suv;2014;automatik;197;sorento;40000;10;diesel;kia;nein;29/03/2016 00:00;0;72829;05/04/2016 21:15
31/03/2016 11:57;KIA_Sportage_Spirit_AWD;privat;Angebot;20500;control;suv;2014;automatik;166;sportage;30000;9;benzin;kia;nein;31/03/2016 00:00;0;91334;06/04/2016 04:46
12/03/2016 10:53;Toyota_RAV_4_2.2_D_4D_4x4_Edition;privat;Angebot;22499;control;suv;2015;manuell;150;rav;20000;4;diesel;toyota;ja;12/03/2016 00:00;0;93053;13/03/2016 02:44
14/03/2016 17:54;Mazda_CX_5_2.2_SKYACTIV_D_AWD_Sports_Line;privat;Angebot;22500;test;suv;2014;manuell;150;cx_reihe;40000;7;diesel;mazda;nein;14/03/2016 00:00;0;41068;23/03/2016 20:15
07/03/2016 10:36;Mitsubishi_Pajero_3.2_DI_D_Automatik_Top_4_Jahre_Garantie;privat;Angebot;32750;test;suv;2015;automatik;200;pajero;20000;4;diesel;mitsubishi;nein;07/03/2016 00:00;0;28355;17/03/2016 20:19
07/03/2016 22:38;Opel_Mokka_1.7_CDTI_ecoFLEX_Start/Stop_4x4;privat;Angebot;6000;test;suv;2014;manuell;131;andere;50000;8;diesel;opel;nein;07/03/2016 00:00;0;75446;08/03/2016 05:15
07/03/2016 14:37;Hyundai_ix35_2.0_2WD_Automatik_Trend;privat;Angebot;21900;control;suv;2014;automatik;166;i_reihe;30000;6;benzin;hyundai;nein;07/03/2016 00:00;0;47608;10/03/2016 01:15
11/03/2016 04:03;Mazda_CX_5_2.2_SKYACTIV_D_AWD_Aut._Sports_Line;privat;Angebot;29999;control;suv;2014;automatik;175;cx_reihe;30000;11;diesel;mazda;nein;11/03/2016 00:00;0;77815;06/04/2016 01:17
21/03/2016 22:56;Skoda_Yeti_2.0_TDI_Active;privat;Angebot;16299;control;suv;2014;manuell;110;yeti;50000;3;diesel;skoda;nein;21/03/2016 00:00;0;9130;03/04/2016 06:16
10/03/2016 18:37;Neuwertiger_VW_Tiguan_Schwarz_Metallic;privat;Angebot;26000;test;suv;2014;manuell;160;tiguan;30000;7;benzin;volkswagen;nein;10/03/2016 00:00;0;53177;25/03/2016 01:15
26/03/2016 15:37;Opel_Mokka_1.4_Turbo__St/st_Color_Inn._Navi950_Kamera;privat;Angebot;21699;test;suv;2015;manuell;140;andere;5000;10;benzin;opel;nein;26/03/2016 00:00;0;64560;06/04/2016 03:17
19/03/2016 11:38;Audi_Q5_3.0_TDI__clean_diesel__quattro_S_tronic;privat;Angebot;46990;test;suv;2014;automatik;258;q5;20000;6;diesel;audi;nein;19/03/2016 00:00;0;99974;31/03/2016 18:47
24/03/2016 23:47;Toyota_Highlander_LPG;privat;Angebot;36999;test;suv;2014;automatik;277;andere;20000;6;benzin;toyota;nein;24/03/2016 00:00;0;12101;06/04/2016 01:17
15/03/2016 14:59;Hyundai_Tucson_2.0_CRDi_4WD_Automatik_Platin;privat;Angebot;35200;control;suv;2015;automatik;185;tucson;5000;8;diesel;hyundai;nein;15/03/2016 00:00;0;61200;06/04/2016 06:17
03/04/2016 18:37;Land_Rover_Range_Rover_Evoque_SD4_Pure_Technik___Garantie;privat;Angebot;37880;control;suv;2015;automatik;190;range_rover_evoque;30000;3;diesel;land_rover;nein;03/04/2016 00:00;0;96349;05/04/2016 18:46
04/04/2016 08:56;BMW_X1_sDrive_1_8d_Automatik_Neuwertig_5500Km_EZ_3/14__1.Hand;privat;Angebot;27300;control;suv;2014;automatik;143;x_reihe;10000;3;diesel;bmw;nein;04/04/2016 00:00;0;63456;06/04/2016 10:17
13/03/2016 15:06;Volkswagen_Tiguan_2.0_TDI_DPF_BlueMotion_Technology_Tre...;privat;Angebot;25500;test;suv;2014;manuell;140;tiguan;30000;1;diesel;volkswagen;nein;13/03/2016 00:00;0;35578;06/04/2016 09:45
17/03/2016 00:55;BMW_X1_35i_AUT_M_SPORTPAKET_PANO_XENON_VOLL_2015;privat;Angebot;31999;test;suv;2015;automatik;306;x_reihe;20000;6;benzin;bmw;nein;16/03/2016 00:00;0;34123;03/04/2016 04:46
30/03/2016 13:53;Toyota_RAV_4_2.5_4x2_Hybrid_Edition;privat;Angebot;26200;test;suv;2016;automatik;155;rav;5000;2;hybrid;toyota;ja;30/03/2016 00:00;0;50181;05/04/2016 02:17
04/04/2016 15:49;Mitsubishi_Outlander_instyl;privat;Angebot;26350;test;suv;2014;automatik;0;outlander;30000;7;diesel;mitsubishi;nein;04/04/2016 00:00;0;46499;06/04/2016 17:44
17/03/2016 22:42;Audi_Q7_3.0_TDI_quattro_tiptronic_AHK_LED_21_Zoll;privat;Angebot;63700;test;suv;2015;automatik;272;q7;10000;10;diesel;audi;nein;17/03/2016 00:00;0;74072;29/03/2016 05:15
08/03/2016 13:58;Land_Rover_Range_Rover_Sport_SVR_MwSt_ausweisbar!!!;privat;Angebot;120000;control;suv;2015;automatik;551;range_rover_sport;20000;5;benzin;land_rover;nein;08/03/2016 00:00;0;21107;06/04/2016 00:16
09/03/2016 17:48;Opel_Mokka_1.4_Turbo_Automatik_Edition_Anhaengerkuppl.;privat;Angebot;18290;test;suv;2014;automatik;140;andere;20000;8;benzin;opel;nein;09/03/2016 00:00;0;55299;07/04/2016 10:44
29/03/2016 21:40;Jeep_Grand_Cherokee_3.0I_Multijet_Summit_8_f._Bereift;privat;Angebot;47990;test;suv;2014;automatik;250;grand;20000;11;diesel;jeep;nein;29/03/2016 00:00;0;48336;06/04/2016 07:46
09/03/2016 15:57;Ford_Individual;privat;Angebot;26500;control;suv;2014;automatik;163;kuga;40000;3;diesel;ford;nein;09/03/2016 00:00;0;97846;20/03/2016 19:47
01/04/2016 21:58;Suzuki_Jimny_Style_Ranger;privat;Angebot;14799;test;suv;2014;manuell;86;jimny;5000;5;benzin;suzuki;nein;01/04/2016 00:00;0;78739;05/04/2016 19:46
30/03/2016 15:37;Mercedes_Benz_GLK_220__4Mat_Alcantara/_Kamera_7G_TRONIC;privat;Angebot;32499;test;suv;2014;automatik;170;glk;30000;7;diesel;mercedes_benz;nein;30/03/2016 00:00;0;75239;07/04/2016 06:15
08/03/2016 21:52;Kia_Sportage_1.6_GDI_2WD_Fifa_World_Cup_Edition;privat;Angebot;20600;control;suv;2014;manuell;135;sportage;40000;3;benzin;kia;nein;08/03/2016 00:00;0;46459;06/04/2016 08:44
14/03/2016 18:56;Opel_Mokka_1.4_Turbo_4x4_Color_Innov._Leder__Bose__SD;privat;Angebot;22500;test;suv;2015;manuell;140;andere;10000;5;benzin;opel;nein;14/03/2016 00:00;0;65428;06/04/2016 12:45
05/03/2016 19:56;Land_Rover_Range_Rover_Sport_TDV6_HSE_7_Si._AHK_Panor_825W;privat;Angebot;61900;test;suv;2014;automatik;258;range_rover_sport;30000;4;diesel;land_rover;nein;05/03/2016 00:00;0;48167;07/03/2016 06:45
15/03/2016 16:50;Tiguan_2.0_TDI_DSG_4_Motion;privat;Angebot;29795;control;suv;2014;automatik;140;tiguan;50000;1;diesel;volkswagen;nein;15/03/2016 00:00;0;63069;04/04/2016 08:17
14/03/2016 14:45;Opel_Mokka_1.7_CDTI_ecoFLEX_Start/Stop_4x4_Edition;privat;Angebot;19200;control;suv;2014;manuell;131;andere;20000;11;diesel;opel;nein;14/03/2016 00:00;0;66809;23/03/2016 14:48
03/04/2016 13:29;BMW_X1_xDrive20i_+_AUT+_X_LINE_+_NAVI_+_PANORA;privat;Angebot;32900;test;suv;2015;automatik;184;x_reihe;5000;6;benzin;bmw;nein;03/04/2016 00:00;0;35075;06/04/2016 19:17
05/03/2016 23:25;Porsche_Cayenne_Diesel_Tiptronic_S;privat;Angebot;68750;test;suv;2015;automatik;262;cayenne;40000;4;diesel;porsche;nein;05/03/2016 00:00;0;35625;07/03/2016 16:30
06/03/2016 16:24;Suzuki_SX4_Cross_Comfort_plus__Allrad;privat;Angebot;16700;control;suv;2014;manuell;120;andere;50000;2;diesel;suzuki;nein;06/03/2016 00:00;0;60437;11/03/2016 09:44
